interaction_id,user_id,recipe_id,viewed,liked,saved,rating,date_interaction
4180,46,95,True,False,False,3.3,2025-08-03
4181,46,96,True,False,False,,2025-07-11
4182,46,97,True,True,False,,2025-11-25
4183,46,98,True,False,True,,2025-01-01
4184,46,99,True,False,False,4.6,2025-02-14
4185,46,100,True,False,False,3.7,2025-08-14
4186,46,101,True,False,False,3.1,2025-08-09
4187,47,1,True,False,True,4.8,2025-12-01
4188,47,2,True,False,False,,2025-06-17
4189,47,3,True,True,False,,2025-09-25
4190,47,4,True,False,False,,2025-07-31
4191,47,5,True,False,False,3.2,2025-02-15
4192,47,6,False,False,False,,2025-09-21
4193,47,7,False,False,False,,2025-08-31
4194,47,8,True,False,False,4.5,2025-02-06
4195,47,9,True,False,False,,2025-12-06
4196,47,10,True,True,False,3.6,2025-07-04
4197,47,11,True,False,False,4.7,2025-03-19
4198,47,12,True,True,False,,2025-08-11
4199,47,13,True,False,False,,2025-05-09
4200,47,14,False,False,False,,2025-10-05
4201,47,15,True,False,False,3.5,2025-11-19
4202,47,16,False,False,False,,2025-06-02
4203,47,17,True,True,True,3.9,2025-08-16
4204,47,18,False,False,False,,2025-12-27
4205,47,19,True,False,False,3.7,2025-07-23
4206,47,20,True,False,False,3.1,2025-06-20
4207,47,21,False,False,False,,2025-06-16
4208,47,22,True,False,False,,2025-12-08
4209,47,23,False,False,False,,2025-02-22
4210,47,24,False,False,False,,2025-02-21
4211,47,25,False,False,False,,2025-02-21
4212,47,26,True,False,False,,2025-12-18
4213,47,27,True,False,False,,2025-12-16
4214,47,28,True,False,False,,2025-07-27
4215,47,29,False,False,False,,2025-07-09
4216,47,30,False,False,False,,2025-06-11
4217,47,31,False,False,False,,2025-05-18
4218,47,32,True,True,False,3.2,2025-03-11
4219,47,33,True,False,False,,2025-07-02
4220,47,34,False,False,False,,2025-01-31
4221,47,35,True,False,False,,2025-01-26
4222,47,36,True,True,False,,2025-04-04
4223,47,37,False,False,False,,2025-06-27
4224,47,38,False,False,False,,2025-12-02
4225,47,39,True,False,False,,2025-06-23
4226,47,40,True,True,False,4.5,2025-12-27
4227,47,41,True,True,False,3.7,2025-10-30
4228,47,42,True,False,False,,2025-02-03
4229,47,43,True,False,False,,2025-04-21
4230,47,44,False,False,False,,2025-01-07
4231,47,45,True,False,True,3.3,2025-01-17
4232,47,46,False,False,False,,2025-08-08
4233,47,47,True,False,False,3.1,2025-06-03
4234,47,48,True,False,False,,2025-06-22
4235,47,49,False,False,False,,2025-11-12
4236,47,50,False,False,False,,2025-10-07
4237,47,51,True,False,False,4.1,2025-03-17
4238,47,52,True,False,True,4.0,2025-10-23
4239,47,53,True,True,False,,2025-10-08
4240,47,54,True,False,False,3.1,2025-12-23
4241,47,55,False,False,False,,2025-09-03
4242,47,56,True,False,True,,2025-04-22
4243,47,57,True,False,False,,2025-07-11
4244,47,58,False,False,False,,2025-01-11
4245,47,59,True,False,False,,2025-03-22
4246,47,70,True,True,False,3.0,2025-09-10
4247,47,71,True,False,False,,2025-04-05
4248,47,72,True,False,False,,2025-11-18
4249,47,73,True,False,False,4.6,2025-06-07
4250,47,74,True,True,True,,2025-10-20
4251,47,75,True,False,False,,2025-07-02
4252,47,76,True,False,False,,2025-07-31
4253,47,77,True,True,False,,2025-02-15
4254,47,78,True,False,False,,2025-01-04
4255,47,79,True,False,False,,2025-08-22
4256,47,80,True,False,False,,2025-10-06
4257,47,81,True,False,False,4.2,2025-10-31
4258,47,82,False,False,False,,2025-06-09
4259,47,83,True,True,False,4.3,2025-04-02
4260,47,84,False,False,False,,2025-12-22
4261,47,85,True,False,False,3.9,2025-08-26
4262,47,86,False,False,False,,2025-12-22
4263,47,87,True,True,False,3.7,2025-03-24
4264,47,88,True,False,True,4.4,2025-03-28
4265,47,89,True,False,False,3.7,2025-09-26
4266,47,90,False,False,False,,2025-09-25
4267,47,91,True,False,True,3.2,2025-02-24
4268,47,92,False,False,False,,2025-09-15
4269,47,93,True,False,False,,2025-10-29
4270,47,94,False,False,False,,2025-10-19
4271,47,95,False,False,False,,2025-12-20
4272,47,96,False,False,False,,2025-03-27
4273,47,97,False,False,False,,2025-02-18
4274,47,98,True,False,False,,2025-06-23
4275,47,99,False,False,False,,2025-09-03
4276,47,100,True,False,False,4.1,2025-07-12
4277,47,101,True,True,False,3.3,2025-09-18
4278,48,1,True,False,False,3.2,2025-09-21
4279,48,2,True,False,False,3.4,2025-04-20
4280,48,3,True,False,False,,2025-04-28
4281,48,4,True,False,True,3.6,2025-05-23
4282,48,5,True,False,False,,2025-02-26
4283,48,6,True,False,False,,2025-12-30
4284,48,7,True,True,True,,2025-01-07
4285,48,8,True,False,False,4.4,2025-03-18
4286,48,9,True,True,False,4.7,2025-03-07
4287,48,10,True,True,False,4.8,2025-03-08
4288,48,11,True,False,False,3.8,2025-01-02
4289,48,12,True,False,False,,2025-04-29
4290,48,13,False,False,False,,2025-08-14
4291,48,14,True,False,False,4.1,2025-03-09
4292,48,15,False,False,False,,2025-12-17
4293,48,16,True,True,False,4.8,2025-12-18
4294,48,17,False,False,False,,2025-02-07
4295,48,18,True,False,False,,2025-03-23
4296,48,19,True,False,False,,2025-01-15
4297,48,20,True,False,False,,2025-02-04
4298,48,21,True,False,False,4.7,2025-03-02
4299,48,22,True,True,True,4.8,2025-08-02
4300,48,23,False,False,False,,2025-07-21
4301,48,24,True,False,False,4.4,2025-03-20
4302,48,25,True,False,False,3.6,2025-05-27
4303,48,26,False,False,False,,2025-05-11
4304,48,27,True,True,False,3.4,2025-06-06
4305,48,28,True,True,False,3.0,2025-11-28
4306,48,29,True,True,False,,2025-07-17
4307,48,30,True,False,True,3.3,2025-04-21
4308,48,31,False,False,False,,2025-12-07
4309,48,32,True,False,False,,2025-12-23
4310,48,33,True,False,True,,2025-09-20
4311,48,34,True,False,False,5.0,2025-12-18
4312,48,35,True,False,False,3.5,2025-06-09
4313,48,36,False,False,False,,2025-12-31
4314,48,37,True,False,False,3.4,2025-06-23
4315,48,38,False,False,False,,2025-03-10
4316,48,39,False,False,False,,2025-05-25
4317,48,40,False,False,False,,2025-04-06
4318,48,41,False,False,False,,2025-12-08
4319,48,42,True,False,False,3.4,2025-01-18
4320,48,43,False,False,False,,2025-05-04
4321,48,44,True,False,False,,2025-09-13
4322,48,45,True,False,False,3.9,2025-07-19
4323,48,46,False,False,False,,2025-10-16
4324,48,47,True,False,False,4.4,2025-05-18
4325,48,48,False,False,False,,2025-11-22
4326,48,49,True,True,False,4.1,2025-05-19
4327,48,50,True,False,False,,2025-02-02
4328,48,51,True,False,True,3.6,2025-01-12
4329,48,52,True,False,False,,2025-11-13
4330,48,53,False,False,False,,2025-06-06
4331,48,54,True,False,False,3.3,2025-07-10
4332,48,55,True,False,False,4.7,2025-05-03
4333,48,56,True,False,False,4.6,2025-10-29
4334,48,57,False,False,False,,2025-05-17
4335,48,58,True,True,False,4.3,2025-05-16
4336,48,59,True,False,False,,2025-08-01
4337,48,70,False,False,False,,2025-06-04
4338,48,71,False,False,False,,2025-06-08
4339,48,72,True,False,False,4.3,2025-08-23
4340,48,73,True,False,False,4.1,2025-12-18
4341,48,74,False,False,False,,2025-09-11
4342,48,75,False,False,False,,2025-07-02
4343,48,76,False,False,False,,2025-03-14
4344,48,77,False,False,False,,2025-02-10
4345,48,78,True,False,True,,2025-05-24
4346,48,79,True,True,False,,2025-04-01
4347,48,80,True,False,False,4.7,2025-11-30
4348,48,81,False,False,False,,2025-09-13
4349,48,82,True,False,False,4.3,2025-12-13
4350,48,83,True,False,False,,2025-03-17
4351,48,84,True,False,False,,2025-07-24
4352,48,85,True,False,False,3.6,2025-02-01
4353,48,86,True,True,False,,2025-03-20
4354,48,87,False,False,False,,2025-10-02
4355,48,88,True,False,False,,2025-12-04
4356,48,89,False,False,False,,2025-01-19
4357,48,90,True,True,False,3.3,2025-06-08
4358,48,91,True,False,False,3.9,2025-11-06
4359,48,92,True,False,False,4.8,2025-07-23
4360,48,93,True,False,True,,2025-01-18
4361,48,94,True,True,False,3.3,2025-07-20
4362,48,95,True,False,False,4.5,2025-09-06
4363,48,96,False,False,False,,2025-06-26
4364,48,97,True,False,False,,2025-12-04
4365,48,98,True,False,True,4.4,2025-08-15
4366,48,99,True,False,False,,2025-03-31
4367,48,100,True,False,False,,2025-04-24
4368,48,101,False,False,False,,2025-04-26
4369,49,1,True,False,True,3.1,2025-07-23
4370,49,2,True,True,False,3.4,2025-11-07
4371,49,3,True,False,False,,2025-04-13
4372,49,4,True,True,False,3.2,2025-11-27
4373,49,5,False,False,False,,2025-10-11
4374,49,6,True,False,False,,2025-04-04
4375,49,7,False,False,False,,2025-09-10
4376,49,8,True,False,False,,2025-05-15
4377,49,9,True,True,False,3.9,2025-05-15
4378,49,10,True,True,False,4.4,2025-03-20
4379,49,11,True,True,False,3.2,2025-11-08
4380,49,12,True,False,False,,2025-10-17
4381,49,13,True,False,False,,2025-04-05
4382,49,14,True,False,False,4.6,2025-11-13
4383,49,15,False,False,False,,2025-06-22
4384,49,16,True,False,False,4.8,2025-09-03
4385,49,17,False,False,False,,2025-05-06
4386,49,18,True,False,False,4.4,2025-09-09
4387,49,19,True,False,True,,2025-04-28
4388,49,20,False,False,False,,2025-06-06
4389,49,21,False,False,False,,2025-12-01
4390,49,22,True,True,False,4.5,2025-03-31
4391,49,23,True,True,False,,2025-04-28
4392,49,24,True,False,False,3.6,2025-05-22
4393,49,25,False,False,False,,2025-01-24
4394,49,26,True,True,True,4.3,2025-02-04
4395,49,27,True,False,False,4.1,2025-12-11
4396,49,28,True,False,True,,2025-02-16
4397,49,29,True,False,False,,2025-08-19
4398,49,30,True,False,False,3.0,2025-03-12
4399,49,31,True,True,False,,2025-02-06
4400,49,32,True,False,True,,2025-02-15
4401,49,33,True,True,False,4.4,2025-11-14
4402,49,34,True,False,False,4.1,2025-09-25
4403,49,35,True,True,False,,2025-04-29
4404,49,36,True,False,False,4.3,2025-12-12
4405,49,37,False,False,False,,2025-08-24
4406,49,38,False,False,False,,2025-12-23
4407,49,39,True,False,False,,2025-08-04
4408,49,40,True,False,False,,2025-12-17
4409,49,41,True,False,False,4.2,2025-11-19
4410,49,42,False,False,False,,2025-06-18
4411,49,43,True,True,False,,2025-10-24
4412,49,44,True,True,True,3.2,2025-02-05
4413,49,45,True,True,False,,2025-05-20
4414,49,46,False,False,False,,2025-10-16
4415,49,47,True,False,False,3.1,2025-03-13
4416,49,48,True,False,False,4.3,2025-08-11
4417,49,49,True,True,False,3.6,2025-02-15
4418,49,50,True,True,False,5.0,2025-05-12
4419,49,51,False,False,False,,2025-01-17
4420,49,52,True,True,False,3.4,2025-10-29
4421,49,53,False,False,False,,2025-05-20
4422,49,54,True,False,False,3.2,2025-11-22
4423,49,55,True,False,False,3.6,2025-01-26
4424,49,56,True,False,False,3.7,2025-03-24
4425,49,57,True,False,False,3.5,2025-02-10
4426,49,58,False,False,False,,2025-11-11
4427,49,59,True,False,False,,2025-06-21
4428,49,70,True,False,False,,2025-05-07
4429,49,71,True,False,False,,2025-05-30
4430,49,72,False,False,False,,2025-06-07
4431,49,73,False,False,False,,2025-02-07
4432,49,74,False,False,False,,2025-06-06
4433,49,75,True,False,False,,2025-11-08
4434,49,76,True,False,False,3.9,2025-04-26
4435,49,77,True,True,False,4.5,2025-12-03
4436,49,78,True,True,False,,2025-09-14
4437,49,79,True,False,False,,2025-10-22
4438,49,80,True,False,False,,2025-05-19
4439,49,81,True,True,False,,2025-10-20
4440,49,82,True,True,False,,2025-01-23
4441,49,83,True,False,False,3.6,2025-12-30
4442,49,84,False,False,False,,2025-07-09
4443,49,85,True,False,True,,2025-01-20
4444,49,86,True,True,False,3.6,2025-02-02
4445,49,87,True,False,False,,2025-03-14
4446,49,88,False,False,False,,2025-07-02
4447,49,89,True,False,False,,2025-06-20
4448,49,90,False,False,False,,2025-07-02
4449,49,91,True,False,False,,2025-11-18
4450,49,92,True,False,True,,2025-02-10
4451,49,93,False,False,False,,2025-11-09
4452,49,94,True,True,False,,2025-04-07
4453,49,95,True,False,False,3.4,2025-10-05
4454,49,96,True,True,False,,2025-04-08
4455,49,97,False,False,False,,2025-03-22
4456,49,98,False,False,False,,2025-03-11
4457,49,99,True,True,False,3.5,2025-04-17
4458,49,100,True,True,False,4.2,2025-09-16
4459,49,101,False,False,False,,2025-12-12
4460,50,1,False,False,False,,2025-07-22
4461,50,2,False,False,False,,2025-10-04
4462,50,3,False,False,False,,2025-01-17
4463,50,4,True,False,False,4.4,2025-03-14
4464,50,5,True,True,False,,2025-03-20
4465,50,6,False,False,False,,2025-12-01
4466,50,7,True,False,False,,2025-02-02
4467,50,8,True,True,True,3.6,2025-03-21
4468,50,9,True,False,False,,2025-03-25
4469,50,10,True,False,False,3.7,2025-08-18
4470,50,11,False,False,False,,2025-03-23
4471,50,12,True,True,False,,2025-04-30
4472,50,13,True,True,False,,2025-02-25
4473,50,14,True,False,False,3.5,2025-08-28
4474,50,15,True,False,True,,2025-08-22
4475,50,16,True,False,False,4.6,2025-11-09
4476,50,17,True,False,False,,2025-01-30
4477,50,18,True,False,False,4.8,2025-04-29
4478,50,19,False,False,False,,2025-10-12
4479,50,20,False,False,False,,2025-09-07
4480,50,21,True,True,False,,2025-03-09
4481,50,22,True,False,False,,2025-10-25
4482,50,23,False,False,False,,2025-01-09
4483,50,24,True,False,False,,2025-03-09
4484,50,25,True,False,True,,2025-07-31
4485,50,26,False,False,False,,2025-05-13
4486,50,27,True,False,False,,2025-09-01
4487,50,28,True,False,False,3.2,2025-11-04
4488,50,29,False,False,False,,2025-04-04
4489,50,30,False,False,False,,2025-01-26
4490,50,31,True,False,False,,2025-08-14
4491,50,32,True,False,False,4.7,2025-02-02
4492,50,33,True,False,True,,2025-12-19
4493,50,34,True,False,False,,2025-09-17
4494,50,35,False,False,False,,2025-03-17
4495,50,36,False,False,False,,2025-09-06
4496,50,37,True,True,False,,2025-04-06
4497,50,38,True,True,False,3.9,2025-09-20
4498,50,39,True,False,False,,2025-11-11
4499,50,40,True,False,False,4.7,2025-09-06
4500,50,41,True,True,False,3.3,2025-02-23
4501,50,42,True,False,False,4.2,2025-02-26
4502,50,43,True,True,True,3.8,2025-05-11
4503,50,44,True,False,False,4.7,2025-03-18
4504,50,45,True,False,False,4.6,2025-10-30
4505,50,46,False,False,False,,2025-07-15
4506,50,47,False,False,False,,2025-04-09
4507,50,48,False,False,False,,2025-01-01
4508,50,49,True,False,False,3.6,2025-01-10
4509,50,50,True,False,False,,2025-06-19
4510,50,51,True,False,False,3.7,2025-12-16
4511,50,52,True,False,False,,2025-06-10
4512,50,53,True,False,False,,2025-04-04
4513,50,54,True,False,False,,2025-11-03
4514,50,55,False,False,False,,2025-08-01
4515,50,56,True,True,False,4.6,2025-03-23
4516,50,57,False,False,False,,2025-10-18
4517,50,58,True,False,False,3.2,2025-11-06
4518,50,59,True,False,False,,2025-03-19
4519,50,70,True,True,False,,2025-07-30
4520,50,71,True,True,False,,2025-12-25
4521,50,72,True,True,False,,2025-03-20
4522,50,73,True,True,False,4.5,2025-04-03
4523,50,74,True,False,False,4.0,2025-11-27
4524,50,75,True,False,False,,2025-04-25
4525,50,76,True,False,True,4.1,2025-04-25
4526,50,77,False,False,False,,2025-03-22
4527,50,78,True,False,False,4.9,2025-03-30
4528,50,79,False,False,False,,2025-07-10
4529,50,80,False,False,False,,2025-09-19
4530,50,81,True,False,False,,2025-08-11
4531,50,82,True,False,False,3.0,2025-10-26
4532,50,83,True,False,False,3.6,2025-06-06
4533,50,84,False,False,False,,2025-12-11
4534,50,85,True,False,False,,2025-09-12
4535,50,86,True,False,False,3.7,2025-07-18
4536,50,87,True,True,False,,2025-03-02
4537,50,88,True,False,False,,2025-02-27
4538,50,89,True,False,False,3.2,2025-04-04
4539,50,90,True,False,True,3.5,2025-04-22
4540,50,91,False,False,False,,2025-02-27
4541,50,92,True,False,False,,2025-12-25
4542,50,93,False,False,False,,2025-02-16
4543,50,94,True,False,False,,2025-10-29
4544,50,95,True,False,False,,2025-02-19
4545,50,96,True,False,False,,2025-01-11
4546,50,97,True,False,False,4.4,2025-03-28
4547,50,98,False,False,False,,2025-02-01
4548,50,99,True,False,False,,2025-04-10
4549,50,100,True,True,True,3.1,2025-04-02
4550,50,101,True,False,False,,2025-01-01
4551,51,1,False,False,False,,2025-10-11
4552,51,2,True,False,False,,2025-12-04
4553,51,3,False,False,False,,2025-11-10
4554,51,4,True,False,False,4.6,2025-08-12
4555,51,5,False,False,False,,2025-04-27
4556,51,6,True,False,False,,2025-09-14
4557,51,7,True,False,False,,2025-04-20
4558,51,8,False,False,False,,2025-07-28
4559,51,9,False,False,False,,2025-02-12
4560,51,10,True,False,False,,2025-07-26
4561,51,11,True,False,False,,2025-02-25
4562,51,12,True,True,False,,2025-03-22
4563,51,13,True,True,False,4.1,2025-09-18
4564,51,14,False,False,False,,2025-04-25
4565,51,15,True,True,False,,2025-02-02
4566,51,16,True,False,False,,2025-12-25
4567,51,17,True,False,False,4.3,2025-08-05
4568,51,18,False,False,False,,2025-07-09
4569,51,19,False,False,False,,2025-03-27
4570,51,20,True,False,False,4.3,2025-05-17
4571,51,21,True,True,True,,2025-07-29
4572,51,22,True,False,False,4.2,2025-10-24
4573,51,23,False,False,False,,2025-11-26
4574,51,24,True,False,False,4.5,2025-01-09
4575,51,25,False,False,False,,2025-03-19
4576,51,26,False,False,False,,2025-07-12
4577,51,27,True,False,False,3.3,2025-07-01
4578,51,28,True,True,False,4.2,2025-10-31
4579,51,29,True,False,False,3.5,2025-08-11
4580,51,30,True,True,False,3.3,2025-11-08
4581,51,31,True,True,False,,2025-07-30
4582,51,32,True,False,False,,2025-10-21
4583,51,33,True,False,False,,2025-11-01
4584,51,34,True,False,False,,2025-12-18
4585,51,35,True,False,False,4.0,2025-11-08
4586,51,36,False,False,False,,2025-06-04
4587,51,37,True,False,False,4.9,2025-06-25
4588,51,38,True,False,False,,2025-07-14
4589,51,39,True,False,True,3.0,2025-11-06
4590,51,40,True,False,False,,2025-06-17
4591,51,41,False,False,False,,2025-03-02
4592,51,42,False,False,False,,2025-01-17
4593,51,43,True,True,False,3.6,2025-11-05
4594,51,44,False,False,False,,2025-01-10
4595,51,45,False,False,False,,2025-04-02
4596,51,46,True,False,False,3.4,2025-10-12
4597,51,47,False,False,False,,2025-10-21
4598,51,48,True,False,False,3.6,2025-10-04
4599,51,49,True,False,False,4.7,2025-02-24
4600,51,50,True,False,False,4.9,2025-08-17
4601,51,51,False,False,False,,2025-01-07
4602,51,52,True,True,False,,2025-12-14
4603,51,53,True,False,False,,2025-11-27
4604,51,54,True,False,False,3.2,2025-05-14
4605,51,55,False,False,False,,2025-04-09
4606,51,56,False,False,False,,2025-10-05
4607,51,57,True,False,False,3.1,2025-09-03
4608,51,58,False,False,False,,2025-01-10
4609,51,59,True,False,False,,2025-01-18
4610,51,70,True,False,False,4.4,2025-01-25
4611,51,71,True,False,False,,2025-03-09
4612,51,72,True,False,False,3.7,2025-08-05
4613,51,73,True,False,False,3.6,2025-01-20
4614,51,74,True,False,True,3.7,2025-11-02
4615,51,75,True,False,False,3.4,2025-04-03
4616,51,76,True,True,False,,2025-11-28
4617,51,77,True,False,True,4.0,2025-07-19
4618,51,78,True,True,False,3.4,2025-08-12
4619,51,79,True,True,False,3.5,2025-01-04
4620,51,80,True,True,True,3.7,2025-02-22
4621,51,81,True,False,False,4.5,2025-07-21
4622,51,82,True,True,True,,2025-08-30
4623,51,83,True,False,True,,2025-09-11
4624,51,84,True,False,False,,2025-05-07
4625,51,85,True,False,False,3.6,2025-04-03
4626,51,86,True,False,False,4.4,2025-06-10
4627,51,87,True,True,False,4.2,2025-08-18
4628,51,88,True,False,True,,2025-01-25
4629,51,89,True,False,False,3.5,2025-04-28
4630,51,90,False,False,False,,2025-11-23
4631,51,91,True,False,False,,2025-06-01
4632,51,92,True,False,False,3.6,2025-10-20
4633,51,93,True,True,False,,2025-01-19
4634,51,94,True,False,False,3.2,2025-04-22
4635,51,95,True,False,True,4.7,2025-09-24
4636,51,96,False,False,False,,2025-04-04
4637,51,97,True,True,False,,2025-03-31
4638,51,98,False,False,False,,2025-10-13
4639,51,99,True,False,False,3.0,2025-10-12
4640,51,100,True,False,True,3.9,2025-06-06
4641,51,101,True,False,False,3.5,2025-09-20
4642,52,1,True,False,False,4.4,2025-04-07
4643,52,2,True,False,False,,2025-08-15
4644,52,3,False,False,False,,2025-03-25
4645,52,4,True,False,False,,2025-04-25
4646,52,5,True,False,False,,2025-07-12
4647,52,6,True,False,False,4.2,2025-10-22
4648,52,7,True,True,True,4.2,2025-06-24
4649,52,8,True,False,False,4.9,2025-12-29
4650,52,9,True,True,True,,2025-12-06
4651,52,10,True,False,False,3.6,2025-09-21
4652,52,11,False,False,False,,2025-06-02
4653,52,12,True,False,False,,2025-08-23
4654,52,13,True,False,False,,2025-09-09
4655,52,14,True,False,False,,2025-09-23
4656,52,15,False,False,False,,2025-10-31
4657,52,16,True,True,False,,2025-10-03
4658,52,17,True,False,False,,2025-03-12
4659,52,18,True,False,False,,2025-08-20
4660,52,19,False,False,False,,2025-08-25
4661,52,20,True,False,False,4.9,2025-06-18
4662,52,21,False,False,False,,2025-05-17
4663,52,22,False,False,False,,2025-04-16
4664,52,23,True,False,False,,2025-09-25
4665,52,24,True,True,False,4.1,2025-06-24
4666,52,25,False,False,False,,2025-10-02
4667,52,26,True,True,False,,2025-09-09
4668,52,27,False,False,False,,2025-02-10
4669,52,28,True,False,False,,2025-01-12
4670,52,29,False,False,False,,2025-11-13
4671,52,30,True,False,False,,2025-03-27
4672,52,31,False,False,False,,2025-08-16
4673,52,32,True,True,False,,2025-08-06
4674,52,33,False,False,False,,2025-10-27
4675,52,34,True,False,False,,2025-12-03
4676,52,35,True,False,False,,2025-08-26
4677,52,36,False,False,False,,2025-01-07
4678,52,37,False,False,False,,2025-12-09
4679,52,38,True,True,False,,2025-03-04
4680,52,39,True,True,False,4.9,2025-09-30
4681,52,40,True,False,False,4.7,2025-06-28
4682,52,41,True,False,True,4.1,2025-10-01
4683,52,42,False,False,False,,2025-09-15
4684,52,43,False,False,False,,2025-01-22
4685,52,44,True,True,True,3.9,2025-07-25
4686,52,45,True,False,False,,2025-09-12
4687,52,46,True,False,True,3.4,2025-06-28
4688,52,47,True,False,False,3.5,2025-11-13
4689,52,48,True,True,False,4.7,2025-08-09
4690,52,49,True,False,False,,2025-02-14
4691,52,50,True,False,False,4.0,2025-04-06
4692,52,51,True,False,True,3.5,2025-12-14
4693,52,52,True,False,False,,2025-08-30
4694,52,53,True,False,False,,2025-08-04
4695,52,54,False,False,False,,2025-11-29
4696,52,55,True,True,False,4.0,2025-07-13
4697,52,56,False,False,False,,2025-05-12
4698,52,57,True,False,False,3.2,2025-12-23
4699,52,58,True,False,False,4.1,2025-11-22
4700,52,59,False,False,False,,2025-07-29
4701,52,70,False,False,False,,2025-01-22
4702,52,71,False,False,False,,2025-03-05
4703,52,72,True,False,False,5.0,2025-01-05
4704,52,73,True,False,False,4.7,2025-02-22
4705,52,74,True,True,False,4.5,2025-04-28
4706,52,75,True,False,False,,2025-10-22
4707,52,76,False,False,False,,2025-08-03
4708,52,77,True,True,False,,2025-11-07
4709,52,78,True,False,True,4.0,2025-05-23
4710,52,79,False,False,False,,2025-09-18
4711,52,80,True,True,False,,2025-02-27
4712,52,81,False,False,False,,2025-05-02
4713,52,82,False,False,False,,2025-06-18
4714,52,83,True,False,True,3.9,2025-04-11
4715,52,84,True,False,False,,2025-03-03
4716,52,85,False,False,False,,2025-07-16
4717,52,86,False,False,False,,2025-05-19
4718,52,87,False,False,False,,2025-01-18
4719,52,88,True,False,False,,2025-02-03
4720,52,89,True,True,False,,2025-07-03
4721,52,90,False,False,False,,2025-04-24
4722,52,91,False,False,False,,2025-04-20
4723,52,92,True,False,False,,2025-02-18
4724,52,93,True,True,True,,2025-06-28
4725,52,94,True,False,False,,2025-04-06
4726,52,95,True,False,False,,2025-01-21
4727,52,96,False,False,False,,2025-02-04
4728,52,97,True,True,False,,2025-11-09
4729,52,98,True,False,False,3.5,2025-05-24
4730,52,99,True,True,False,,2025-12-27
4731,52,100,True,False,False,4.6,2025-10-10
4732,52,101,True,True,False,,2025-02-20
4733,53,1,False,False,False,,2025-03-15
4734,53,2,True,True,False,4.5,2025-10-13
4735,53,3,True,False,False,,2025-10-22
4736,53,4,True,True,False,,2025-06-02
4737,53,5,False,False,False,,2025-04-05
4738,53,6,True,True,False,,2025-04-20
4739,53,7,True,True,False,,2025-01-19
4740,53,8,True,False,False,,2025-04-21
4741,53,9,True,True,False,4.3,2025-01-29
4742,53,10,False,False,False,,2025-03-19
4743,53,11,False,False,False,,2025-01-17
4744,53,12,True,False,False,,2025-08-01
4745,53,13,False,False,False,,2025-02-05
4746,53,14,True,True,False,,2025-01-06
4747,53,15,True,False,False,4.0,2025-03-11
4748,53,16,True,False,False,3.9,2025-11-12
4749,53,17,True,True,False,,2025-03-29
4750,53,18,True,True,False,3.1,2025-09-18
4751,53,19,True,True,False,3.2,2025-05-10
4752,53,20,True,False,False,,2025-02-27
4753,53,21,False,False,False,,2025-02-26
4754,53,22,True,False,False,4.7,2025-08-21
4755,53,23,True,True,True,,2025-04-26
4756,53,24,False,False,False,,2025-05-31
4757,53,25,False,False,False,,2025-03-09
4758,53,26,True,True,False,3.7,2025-04-20
4759,53,27,False,False,False,,2025-05-19
4760,53,28,False,False,False,,2025-03-14
4761,53,29,False,False,False,,2025-12-07
4762,53,30,False,False,False,,2025-10-26
4763,53,31,True,False,False,,2025-04-03
4764,53,32,True,True,False,4.3,2025-06-11
4765,53,33,True,False,False,3.9,2025-06-03
4766,53,34,False,False,False,,2025-01-13
4767,53,35,False,False,False,,2025-12-13
4768,53,36,True,False,False,4.1,2025-02-27
4769,53,37,True,True,True,,2025-06-13
4770,53,38,False,False,False,,2025-10-02
4771,53,39,True,False,False,4.8,2025-12-26
4772,53,40,True,False,False,4.0,2025-08-08
4773,53,41,False,False,False,,2025-09-21
4774,53,42,True,True,False,,2025-01-05
4775,53,43,True,True,False,4.5,2025-08-13
4776,53,44,False,False,False,,2025-10-13
4777,53,45,False,False,False,,2025-10-17
4778,53,46,True,True,False,,2025-03-08
4779,53,47,True,False,True,,2025-09-28
4780,53,48,False,False,False,,2025-04-14
4781,53,49,True,False,False,,2025-06-16
4782,53,50,False,False,False,,2025-05-23
4783,53,51,True,False,False,,2025-01-21
4784,53,52,True,True,False,,2025-06-13
4785,53,53,True,True,False,3.1,2025-03-27
4786,53,54,True,False,False,,2025-01-08
4787,53,55,True,False,False,,2025-01-02
4788,53,56,True,True,False,3.6,2025-07-26
4789,53,57,True,False,False,4.0,2025-10-18
4790,53,58,False,False,False,,2025-03-04
4791,53,59,True,False,True,,2025-02-17
4792,53,70,True,False,False,,2025-03-13
4793,53,71,True,True,False,,2025-12-11
4794,53,72,True,False,False,,2025-11-13
4795,53,73,True,True,False,4.1,2025-02-12
4796,53,74,False,False,False,,2025-10-08
4797,53,75,True,False,False,3.0,2025-11-02
4798,53,76,False,False,False,,2025-10-29
4799,53,77,True,False,False,3.2,2025-05-06
4800,53,78,False,False,False,,2025-02-12
4801,53,79,False,False,False,,2025-09-25
4802,53,80,False,False,False,,2025-06-12
4803,53,81,True,False,False,,2025-06-18
4804,53,82,True,False,False,4.9,2025-04-07
4805,53,83,True,False,False,3.4,2025-05-03
4806,53,84,True,False,False,4.1,2025-11-02
4807,53,85,True,False,False,,2025-08-10
4808,53,86,True,False,True,,2025-05-17
4809,53,87,False,False,False,,2025-01-09
4810,53,88,False,False,False,,2025-12-28
4811,53,89,False,False,False,,2025-02-16
